Body 240 : 68807.218425	-14570.922293	0.000000	|	2.282409	-0.506710	0.000000
Body 241 : -91122.536615	-25488.425223	0.000000	|	-3.103161	-0.872879	0.000000
Body 242 : -255018.853897	-317821.108093	0.000000	|	-8.525704	-10.616185	0.000000
Body 243 : -19633.500071	-34558.115531	0.000000	|	-0.672696	-1.154592	0.000000
Body 244 : 128578.435787	-102912.579589	0.000000	|	4.324462	-3.501791	0.000000
Body 245 : -15743.304721	2279.563178	0.000000	|	-0.529276	0.113081	0.000000
Body 246 : -29108.564483	-14990.170197	0.000000	|	-0.994615	-0.530843	0.000000
Body 247 : 232861.826763	1248809.830292	0.000000	|	7.754431	41.662371	0.000000
Body 248 : 907537.661244	-72676.336249	0.000000	|	30.251297	-2.423115	0.000000
Body 249 : 7683.839766	24008.642297	0.000000	|	0.258266	0.758987	0.000000
Body 250 : 36235.588798	24644.218917	0.000000	|	1.167387	0.810194	0.000000
Body 251 : -45530.131484	-14971.795901	0.000000	|	-1.531690	-0.503769	0.000000
Body 252 : -60101.247154	-476202.518102	0.000000	|	-2.026720	-16.002266	0.000000
Body 253 : -17816.410908	-31980.403050	0.000000	|	-0.593562	-1.075289	0.000000
Body 254 : 13242.872071	-35065.943403	0.000000	|	0.450312	-1.174312	0.000000
Body 255 : 5327.034499	-287242.838769	0.000000	|	0.160823	-9.639872	0.000000
Body 256 : -359343.888919	342204.651614	0.000000	|	-11.988778	11.405502	0.000000
Body 257 : 12424.888595	-23247.186488	0.000000	|	0.436995	-0.782383	0.000000
Body 258 : -2672.517963	185467.348100	0.000000	|	-0.088091	6.206984	0.000000
Body 259 : 524.724381	27690.975097	0.000000	|	-0.032659	0.926196	0.000000
Body 260 : 60143.594838	63441.080276	0.000000	|	2.008973	2.118782	0.000000
Body 261 : -31946.263292	-78686.236789	0.000000	|	-1.077176	-2.655921	0.000000
Body 262 : -49612.725366	-25628.345442	0.000000	|	-1.655193	-0.870498	0.000000
Body 263 : 52898.745739	-72177.761381	0.000000	|	1.763321	-2.433007	0.000000
Body 264 : 3253.912867	-76665.618750	0.000000	|	0.102888	-2.576940	0.000000
Body 265 : 87912.606755	30336.124604	0.000000	|	2.928155	1.004536	0.000000
Body 266 : -5519.585460	18509.582437	0.000000	|	-0.207930	0.618132	0.000000
